,DD,HD,Variant_HD,Variant_DD,Position,Hydrogen Bonds_ALA,Hydrogen Bonds_ARG,Hydrogen Bonds_GLN,Hydrogen Bonds_GLU,Hydrogen Bonds_GLY,Hydrogen Bonds_HYP,Hydrogen Bonds_LEU,Hydrogen Bonds_PRO
16956,0.375,0.57,2,5,11,0.06,1.94,0.0,0.97,1.19,1.13,0.0,0.71
16957,0.375,0.57,2,5,12,0.0,1.0,0.58,0.0,1.94,1.9,0.0,0.0
16958,0.375,0.57,2,5,13,0.68,0.03,0.29,0.23,0.58,2.16,0.0,0.48
16959,0.375,0.57,2,5,14,1.52,0.9,0.0,1.87,1.0,2.87,0.0,0.0
16960,0.375,0.57,2,5,15,0.0,0.0,0.0,0.0,0.71,2.94,0.0,0.0
16961,0.375,0.57,2,5,16,0.23,0.35,0.0,0.03,0.84,1.97,0.0,0.0
16962,0.375,0.57,2,5,17,0.0,0.52,0.13,0.03,1.0,1.97,0.23,0.65
16963,0.375,0.57,2,5,18,0.03,0.03,0.48,0.9,1.77,1.0,0.94,0.0
16964,0.375,0.57,2,5,19,0.0,0.03,0.0,0.0,1.03,2.19,0.0,0.06
16965,0.375,0.57,2,5,20,0.06,1.45,0.61,0.42,1.06,2.06,0.0,0.0
16966,0.375,0.57,2,5,21,0.13,1.9,0.0,0.94,2.87,2.58,0.0,0.19
16967,0.375,0.57,2,5,22,0.94,1.13,0.0,1.77,0.97,2.06,0.0,0.0
16968,0.375,0.57,2,5,23,0.87,0.16,0.94,0.32,0.13,1.81,0.0,0.0
16969,0.375,0.57,2,5,24,0.0,0.55,0.19,0.0,0.65,3.0,0.0,0.0
16970,0.375,0.57,2,5,25,0.0,0.0,0.61,0.77,0.1,0.9,0.0,0.87
16971,0.375,0.57,2,5,26,1.0,0.94,1.26,0.0,0.03,2.23,0.0,0.0
16972,0.375,0.57,2,5,27,0.42,0.03,0.0,1.0,1.23,2.45,0.0,0.0
16973,0.375,0.57,2,5,28,1.9,0.58,0.0,0.48,0.71,2.52,0.0,0.0
16974,0.375,0.57,2,5,29,1.58,0.0,0.9,0.26,0.0,1.06,0.0,0.0
16975,0.375,0.57,2,5,30,0.0,0.0,0.0,0.0,2.06,4.58,0.0,0.0
16976,0.375,0.57,2,5,31,1.32,0.0,0.94,0.87,0.97,2.68,0.58,0.0
16977,0.375,0.57,2,5,32,0.13,0.84,0.0,0.87,0.0,3.61,0.0,0.0
16978,0.375,0.57,2,5,33,0.84,0.9,0.0,0.0,0.74,1.48,0.0,0.0
16979,0.375,0.57,2,5,34,1.39,0.71,0.13,0.71,0.58,1.42,0.0,0.0
16980,0.375,0.57,2,5,35,1.0,0.0,0.9,0.0,3.29,1.9,0.26,0.0
16981,0.375,0.57,2,5,36,0.0,0.0,0.0,0.0,1.74,3.87,0.0,0.0
16982,0.375,0.57,2,5,37,0.65,0.0,0.9,0.0,0.13,2.32,0.0,1.0
16983,0.375,0.57,2,5,38,0.77,0.1,0.87,0.94,0.32,0.0,0.0,0.0
16984,0.375,0.57,2,5,39,0.0,0.0,0.52,0.97,0.58,1.0,0.0,0.26
16985,0.375,0.57,2,5,40,1.13,0.0,1.39,0.1,0.81,0.0,0.0,0.0
16986,0.375,0.57,2,5,41,0.0,0.0,1.29,0.0,0.0,2.65,0.0,0.0
16987,0.375,0.57,2,5,42,0.0,0.0,1.0,0.0,0.0,1.23,0.0,0.0
16988,0.5,0.57,2,1,1,1.71,0.0,1.0,0.0,0.1,1.03,0.0,0.0
16989,0.5,0.57,2,1,2,0.9,0.13,0.71,0.77,0.68,1.52,0.0,0.0
16990,0.5,0.57,2,1,3,1.45,0.13,0.97,0.97,1.0,0.71,0.0,0.0
16991,0.5,0.57,2,1,4,0.58,0.0,1.39,0.97,1.94,0.84,0.0,0.03
16992,0.5,0.57,2,1,5,0.42,0.94,0.0,0.61,0.94,4.68,0.0,0.0
16993,0.5,0.57,2,1,6,0.0,0.68,0.0,1.29,1.0,2.13,0.0,0.0
16994,0.5,0.57,2,1,7,0.0,0.13,0.0,1.0,0.32,3.87,0.0,0.81
16995,0.5,0.57,2,1,8,0.0,0.39,0.77,0.26,0.97,1.9,0.71,0.0
16996,0.5,0.57,2,1,9,0.42,0.32,0.0,0.0,0.0,0.9,0.0,0.0
16997,0.5,0.57,2,1,10,1.0,0.0,0.0,1.81,1.0,2.03,0.32,0.0
16998,0.5,0.57,2,1,11,1.42,0.48,0.97,1.94,0.16,0.35,0.35,0.0
16999,0.5,0.57,2,1,12,0.03,0.32,0.0,1.0,0.48,0.0,0.0,0.0
17000,0.5,0.57,2,1,13,0.1,0.97,0.0,1.0,1.23,3.16,0.0,0.29
17001,0.5,0.57,2,1,14,0.0,0.77,0.0,0.0,0.81,2.81,0.0,0.19
17002,0.5,0.57,2,1,15,0.9,0.23,0.0,0.0,0.1,2.81,0.0,0.16
17003,0.5,0.57,2,1,16,0.81,0.61,0.0,0.0,0.61,1.19,0.0,0.0
17004,0.5,0.57,2,1,17,0.0,0.0,0.77,0.0,0.77,1.97,0.0,0.0
17005,0.5,0.57,2,1,18,2.42,0.0,1.16,0.87,0.19,0.29,0.0,0.0
17006,0.5,0.57,2,1,19,1.13,0.0,0.23,1.0,0.68,0.0,0.0,0.0
17007,0.5,0.57,2,1,20,0.03,0.0,0.0,0.0,0.9,2.81,0.0,0.0
17008,0.5,0.57,2,1,21,0.68,0.0,1.0,0.13,2.77,4.45,0.0,0.0
17009,0.5,0.57,2,1,22,0.87,0.48,0.0,0.77,0.1,2.68,0.0,0.0
17010,0.5,0.57,2,1,23,0.0,0.03,0.9,1.0,0.0,0.39,0.0,0.97
17011,0.5,0.57,2,1,24,0.06,0.0,0.03,0.0,1.0,2.97,0.0,0.0
17012,0.5,0.57,2,1,25,0.58,0.32,0.0,1.9,0.0,0.32,0.0,0.0
17013,0.5,0.57,2,1,26,0.0,0.0,0.0,1.0,1.87,1.68,0.0,1.35
17014,0.5,0.57,2,1,27,0.0,0.0,0.77,0.0,0.74,2.58,0.0,0.68
17015,0.5,0.57,2,1,28,0.81,0.9,0.0,0.06,1.48,1.81,0.0,0.52
17016,0.5,0.57,2,1,29,0.68,0.0,0.97,1.0,0.48,1.19,0.0,0.0
17017,0.5,0.57,2,1,30,1.39,0.0,0.42,0.0,0.97,1.16,0.0,0.0
17018,0.5,0.57,2,1,31,0.0,0.0,0.9,0.68,1.03,2.06,0.0,1.0
17019,0.5,0.57,2,1,32,0.42,1.1,0.0,0.0,0.0,1.06,0.0,0.0
17020,0.5,0.57,2,1,33,0.0,0.0,0.84,0.55,2.58,2.19,0.0,0.68
17021,0.5,0.57,2,1,34,0.06,0.0,0.19,0.55,0.77,0.26,0.0,0.0
17022,0.5,0.57,2,1,35,0.16,0.0,0.0,0.61,0.19,0.29,0.0,0.0
17023,0.5,0.57,2,1,37,0.0,0.0,1.19,0.0,1.39,1.29,0.0,0.0
17024,0.5,0.57,2,1,38,0.71,0.0,1.13,0.0,0.61,0.03,0.0,0.0
17025,0.5,0.57,2,1,39,0.19,0.13,0.0,0.06,0.74,0.29,0.0,0.0
17026,0.5,0.57,2,1,40,0.16,0.0,0.0,0.35,1.16,1.48,0.0,1.29
17027,0.5,0.57,2,1,41,0.94,0.1,0.0,0.81,1.87,3.16,0.0,0.0
17028,0.5,0.57,2,1,42,0.87,0.0,0.94,0.0,0.0,1.23,0.0,0.0
17029,0.5,0.57,2,1,43,0.0,0.48,0.0,0.87,0.9,1.61,0.0,0.0
17030,0.5,0.57,2,2,1,0.0,0.58,0.0,0.94,2.45,2.61,0.0,0.0
17031,0.5,0.57,2,2,2,0.52,0.0,1.45,0.0,0.03,0.48,0.0,0.0
17032,0.5,0.57,2,2,3,0.97,0.0,0.84,0.58,1.26,1.45,0.0,0.74
17033,0.5,0.57,2,2,4,0.48,0.0,0.0,0.55,0.39,2.13,0.0,0.94
17034,0.5,0.57,2,2,5,0.16,0.81,0.81,0.65,0.68,0.52,0.0,0.0
17035,0.5,0.57,2,2,6,0.68,0.81,0.1,0.26,1.0,0.52,0.0,0.71
17036,0.5,0.57,2,2,7,0.52,0.0,0.0,1.0,0.97,2.16,0.48,0.0
17037,0.5,0.57,2,2,8,0.94,1.0,0.0,0.84,1.29,2.42,0.0,0.0
17038,0.5,0.57,2,2,9,0.0,0.0,0.0,1.0,1.87,2.58,0.0,0.35
17039,0.5,0.57,2,2,10,0.61,0.0,0.97,0.84,1.23,0.71,0.0,0.0
17040,0.5,0.57,2,2,11,0.42,0.0,0.71,0.0,1.0,2.03,0.0,0.0
17041,0.5,0.57,2,2,12,0.52,0.0,0.0,0.97,1.29,0.58,0.0,0.0
17042,0.5,0.57,2,2,13,0.77,0.42,0.03,0.52,1.39,1.29,0.0,0.0
17043,0.5,0.57,2,2,14,0.0,0.03,0.0,0.03,0.0,1.87,0.0,0.0
17044,0.5,0.57,2,2,15,0.19,0.0,0.81,0.0,1.29,1.97,0.0,0.06
17045,0.5,0.57,2,2,16,0.0,1.32,0.0,0.94,2.1,1.68,0.94,0.0
17046,0.5,0.57,2,2,17,0.16,0.0,0.0,0.9,1.94,0.94,0.71,0.0
17047,0.5,0.57,2,2,18,0.0,0.77,0.0,0.0,0.42,2.48,0.0,0.03
17048,0.5,0.57,2,2,19,0.68,0.26,0.0,0.84,0.0,0.71,0.0,0.1
17049,0.5,0.57,2,2,20,0.0,0.1,0.81,0.0,0.0,0.23,0.0,0.0
17050,0.5,0.57,2,2,21,0.0,0.0,0.35,0.0,1.97,1.71,0.0,1.0
17051,0.5,0.57,2,2,22,0.52,0.52,0.03,0.03,0.39,3.9,0.0,0.0
17052,0.5,0.57,2,2,23,0.0,0.16,0.0,0.0,1.13,4.06,0.0,0.0
17053,0.5,0.57,2,2,24,0.81,1.55,0.0,0.97,0.29,1.42,0.0,0.0
17054,0.5,0.57,2,2,25,1.32,0.0,0.03,0.0,0.03,3.61,0.0,0.0
17055,0.5,0.57,2,2,26,0.0,1.03,0.61,1.65,0.13,0.9,0.0,0.0
17056,0.5,0.57,2,2,27,0.87,0.0,0.0,0.0,0.71,1.55,0.0,0.0
17057,0.5,0.57,2,2,28,0.45,0.0,1.26,0.97,0.06,0.13,0.0,0.52
17058,0.5,0.57,2,2,29,1.45,0.0,0.68,0.9,1.26,2.87,0.87,0.0
17059,0.5,0.57,2,2,30,0.0,0.16,0.0,0.0,1.42,1.68,0.0,0.0
17060,0.5,0.57,2,2,31,0.87,0.0,0.74,0.0,0.81,2.61,0.0,0.0
17061,0.5,0.57,2,2,32,0.42,1.0,0.13,0.84,1.94,1.35,0.0,0.03
17062,0.5,0.57,2,2,33,0.87,0.39,0.0,0.58,0.87,0.97,0.0,0.0
17063,0.5,0.57,2,2,34,0.71,0.68,1.71,0.32,2.29,0.58,0.0,0.1
17064,0.5,0.57,2,2,35,0.0,0.0,1.58,0.29,0.39,0.71,0.0,1.0
17065,0.5,0.57,2,2,36,0.0,0.0,0.03,0.0,1.52,1.26,0.0,0.0
17066,0.5,0.57,2,2,37,0.65,0.74,0.0,1.94,1.0,1.87,0.0,0.0
17067,0.5,0.57,2,2,38,0.39,0.81,0.81,0.84,1.32,0.87,0.0,0.0
17068,0.5,0.57,2,2,39,0.0,0.0,0.0,0.97,0.03,1.97,0.0,0.42
17069,0.5,0.57,2,2,40,0.13,0.71,0.0,0.9,0.1,0.61,0.0,0.0
17070,0.5,0.57,2,2,41,0.94,0.0,0.81,0.97,0.48,2.58,0.0,0.0
17071,0.5,0.57,2,2,42,0.61,0.19,0.0,0.94,0.16,2.13,0.03,0.0
17072,0.5,0.57,2,2,43,0.03,0.0,0.0,0.0,0.52,1.26,0.0,0.0
17073,0.5,0.57,2,2,44,0.0,1.39,0.0,0.0,0.84,2.58,0.0,0.0
17074,0.5,0.57,2,2,45,0.0,0.0,0.94,0.0,1.03,0.71,0.0,0.32
17075,0.5,0.57,2,2,46,0.0,1.06,0.0,0.16,0.39,2.71,0.0,0.0
17076,0.5,0.57,2,3,1,0.87,0.1,0.0,0.29,0.0,2.29,0.0,0.0
17077,0.5,0.57,2,3,2,0.58,0.19,0.0,0.13,0.03,2.94,0.0,0.0
17078,0.5,0.57,2,3,3,0.0,0.0,0.97,0.0,0.0,0.19,0.0,0.0
17079,0.5,0.57,2,3,4,0.13,0.48,0.0,0.0,0.97,1.55,0.0,0.0
17080,0.5,0.57,2,3,5,0.45,1.1,0.0,0.03,1.23,1.1,0.77,0.06
17081,0.5,0.57,2,3,6,0.16,0.03,0.0,0.52,0.03,2.35,0.0,0.06
17082,0.5,0.57,2,3,7,0.74,0.1,1.0,0.03,0.0,0.55,0.0,0.97
17083,0.5,0.57,2,3,8,0.0,0.0,0.68,0.58,0.0,0.81,0.0,0.0
17084,0.5,0.57,2,3,9,0.48,0.0,1.0,0.48,0.65,1.06,0.0,0.23
17085,0.5,0.57,2,3,10,0.61,0.0,0.45,0.68,0.45,0.32,0.0,0.0
17086,0.5,0.57,2,3,11,0.0,0.23,0.03,0.9,0.97,2.39,0.0,0.0
17087,0.5,0.57,2,3,12,0.97,0.03,0.0,0.0,0.55,2.45,0.0,0.0
17088,0.5,0.57,2,3,13,1.0,0.0,1.1,0.03,1.13,2.23,0.0,0.0
17089,0.5,0.57,2,3,14,0.03,0.1,0.0,1.0,1.03,1.71,1.0,0.35
17090,0.5,0.57,2,3,15,0.03,0.0,0.61,0.0,0.9,3.29,0.0,0.0
17091,0.5,0.57,2,3,16,0.0,0.0,0.0,1.0,0.55,1.0,0.0,0.0
17092,0.5,0.57,2,3,17,1.9,0.74,0.0,0.13,0.97,0.06,0.0,0.06
17093,0.5,0.57,2,3,18,0.61,0.0,0.0,0.0,0.94,2.03,0.0,0.0
17094,0.5,0.57,2,3,19,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0
17095,0.5,0.57,2,3,20,0.03,0.0,0.84,1.16,0.0,0.97,0.94,0.0
17096,0.5,0.57,2,3,21,0.0,0.16,0.81,0.9,0.0,2.97,0.0,0.06
17097,0.5,0.57,2,3,22,0.0,0.58,0.0,1.61,1.68,0.97,0.0,0.13
17098,0.5,0.57,2,3,23,0.84,0.97,0.0,0.97,0.58,0.87,0.0,0.0
17099,0.5,0.57,2,3,24,0.0,0.0,0.0,0.29,0.29,2.39,0.0,0.03
17100,0.5,0.57,2,3,25,0.42,0.35,0.0,0.42,0.06,1.03,0.0,0.0
17101,0.5,0.57,2,3,26,0.0,0.61,0.0,0.0,0.68,1.65,0.0,0.0
17102,0.5,0.57,2,3,27,0.19,0.06,0.0,0.61,1.03,0.97,0.0,0.0
17103,0.5,0.57,2,3,28,0.26,0.03,0.29,0.61,0.65,0.77,0.0,0.0
17104,0.5,0.57,2,3,29,0.0,0.32,0.0,0.32,0.0,1.13,0.0,0.0
17105,0.5,0.57,2,3,30,0.03,0.58,0.84,0.0,1.19,1.42,0.0,0.0
17106,0.5,0.57,2,3,31,0.0,0.81,0.29,0.03,0.03,0.9,0.0,0.0
17107,0.5,0.57,2,3,32,0.0,1.0,0.0,0.03,0.0,2.48,0.0,0.29
17108,0.5,0.57,2,3,33,0.0,0.03,0.0,0.0,0.65,0.39,0.0,0.0
17109,0.5,0.57,2,3,34,1.48,0.74,0.03,0.0,1.35,1.0,0.0,0.0
17110,0.5,0.57,2,3,35,0.0,0.0,0.71,0.03,0.16,0.29,0.0,0.0
17111,0.5,0.57,2,3,36,0.23,1.06,0.0,0.77,0.26,1.84,0.0,0.0
17112,0.5,0.57,2,3,37,0.74,1.42,0.0,0.29,1.52,2.32,0.0,0.0
17113,0.5,0.57,2,3,38,0.65,0.0,0.0,0.97,1.06,0.13,0.0,0.0
17114,0.5,0.57,2,3,39,0.0,0.9,0.0,0.0,0.0,0.39,0.0,0.0
17115,0.5,0.57,2,3,40,0.0,0.0,1.0,0.03,1.52,3.81,0.0,0.65
17116,0.5,0.57,2,3,41,0.03,0.0,0.0,0.0,1.0,0.87,0.0,0.0
17117,0.5,0.57,2,3,42,0.0,0.1,0.0,0.0,0.0,1.1,0.0,0.0
17118,0.5,0.57,2,3,43,1.0,0.42,0.0,0.94,1.0,1.81,0.0,0.0
17119,0.5,0.57,2,4,1,0.97,0.0,0.0,1.0,0.13,0.97,0.0,1.0
17120,0.5,0.57,2,4,2,0.0,0.32,0.0,0.97,1.35,1.87,0.0,0.0
17121,0.5,0.57,2,4,3,0.0,1.0,0.0,0.84,1.77,3.23,0.0,1.0
17122,0.5,0.57,2,4,4,1.0,0.03,0.32,1.71,0.06,0.0,0.0,0.39
17123,0.5,0.57,2,4,5,0.45,0.84,0.0,0.0,0.13,2.71,0.0,0.0
17124,0.5,0.57,2,4,6,0.0,2.0,0.32,0.16,0.77,2.84,0.0,1.0
17125,0.5,0.57,2,4,7,0.0,0.0,0.0,0.0,1.23,1.55,0.0,0.0
17126,0.5,0.57,2,4,8,0.0,1.32,0.0,0.42,1.97,1.87,0.0,0.97
17127,0.5,0.57,2,4,9,0.0,0.0,0.0,1.0,0.03,1.81,0.0,0.0
17128,0.5,0.57,2,4,10,0.1,0.0,0.81,0.0,0.9,0.65,0.0,0.0
17129,0.5,0.57,2,4,11,0.0,0.06,0.13,0.0,1.03,2.65,0.0,0.0
17130,0.5,0.57,2,4,12,1.1,0.81,1.06,1.03,1.16,2.13,0.0,0.0
17131,0.5,0.57,2,4,13,1.0,0.84,0.0,0.71,0.94,0.65,0.0,0.29
17132,0.5,0.57,2,4,14,1.32,1.97,1.0,1.0,1.71,1.39,0.0,0.0
17133,0.5,0.57,2,4,15,0.0,0.0,0.68,0.97,0.87,1.0,0.0,1.0
17134,0.5,0.57,2,4,16,0.1,0.0,0.52,1.0,1.29,2.16,0.0,0.0
17135,0.5,0.57,2,4,17,0.68,0.1,0.97,0.0,0.06,1.55,0.0,0.0
17136,0.5,0.57,2,4,18,0.61,0.71,0.32,1.0,1.35,2.32,0.0,0.0
17137,0.5,0.57,2,4,19,0.03,0.0,0.29,0.13,1.23,1.13,0.0,1.0
17138,0.5,0.57,2,4,20,0.19,0.0,0.0,1.74,0.23,1.32,0.0,0.0
17139,0.5,0.57,2,4,21,0.0,0.0,1.16,0.9,0.81,0.1,0.0,0.0
17140,0.5,0.57,2,4,22,0.13,0.87,0.55,0.9,2.48,3.0,0.48,0.29
17141,0.5,0.57,2,4,23,0.0,0.0,0.0,0.0,2.16,1.94,0.0,0.0
17142,0.5,0.57,2,4,24,0.19,0.16,0.0,0.97,0.97,1.26,0.0,0.61
17143,0.5,0.57,2,4,25,0.65,0.0,0.68,0.0,0.74,1.71,0.0,0.0
17144,0.5,0.57,2,4,26,0.94,0.0,0.97,0.0,1.61,0.58,0.0,0.0
17145,0.5,0.57,2,4,27,1.65,0.1,0.97,0.97,0.0,0.94,0.0,0.0
17146,0.5,0.57,2,4,28,0.71,0.0,1.61,0.1,0.1,0.23,0.0,0.0
17147,0.5,0.57,2,4,29,0.0,0.0,0.0,0.0,0.23,1.1,0.0,0.0
17148,0.5,0.57,2,4,30,0.0,0.0,0.94,0.0,2.39,1.58,0.0,0.0
17149,0.5,0.57,2,4,31,0.0,0.0,0.0,0.0,0.45,1.23,0.0,0.13
17150,0.5,0.57,2,4,32,0.03,0.0,1.87,0.0,0.81,2.52,0.0,0.0
17151,0.5,0.57,2,4,33,0.0,0.16,0.0,1.74,1.19,1.74,0.0,0.0
17152,0.5,0.57,2,4,34,1.1,0.55,0.97,0.0,0.0,1.26,0.0,0.0
17153,0.5,0.57,2,4,35,0.0,0.68,0.0,0.0,0.0,1.19,0.0,0.0
17154,0.5,0.57,2,4,36,0.0,0.0,0.0,0.0,2.16,3.68,0.0,0.13
17155,0.5,0.57,2,4,37,1.0,0.35,0.0,0.26,1.84,1.29,0.0,0.0
17156,0.5,0.57,2,4,38,1.55,1.06,0.0,0.0,1.0,1.32,0.0,0.0
17157,0.5,0.57,2,4,39,0.42,0.0,0.52,0.45,0.52,2.84,0.0,0.0
17158,0.5,0.57,2,4,40,0.39,0.0,0.0,0.9,0.0,0.03,0.0,0.0
17159,0.5,0.57,2,4,41,1.0,0.0,0.0,0.0,1.19,3.26,0.0,0.0
17160,0.5,0.57,2,4,42,1.68,0.0,0.87,0.0,0.77,2.39,0.0,0.0
17161,0.5,0.57,2,5,1,0.0,0.0,0.87,0.94,0.65,2.35,0.0,0.74
17162,0.5,0.57,2,5,2,0.0,1.06,1.0,0.52,2.26,2.55,0.94,0.48
17163,0.5,0.57,2,5,3,1.0,0.39,0.0,0.13,0.0,1.61,0.0,0.13
17164,0.5,0.57,2,5,4,0.0,0.0,0.03,0.0,0.0,2.65,0.0,0.0
17165,0.5,0.57,2,5,5,0.84,0.0,1.32,0.32,0.06,1.87,0.0,0.0
17166,0.5,0.57,2,5,6,0.0,0.94,0.32,0.19,2.35,1.26,0.0,0.97
17167,0.5,0.57,2,5,7,1.03,0.0,0.94,0.0,1.58,2.48,0.0,0.0
17168,0.5,0.57,2,5,8,0.58,1.0,1.0,0.94,1.84,2.19,0.0,1.0
17169,0.5,0.57,2,5,9,1.32,0.0,0.0,0.0,0.0,1.42,0.0,0.0
17170,0.5,0.57,2,5,10,0.0,0.1,0.0,0.0,0.58,0.71,0.0,0.0
17171,0.5,0.57,2,5,11,0.0,0.0,0.48,0.0,0.52,0.65,0.0,0.0
17172,0.5,0.57,2,5,12,1.19,0.0,0.77,0.0,1.81,3.39,0.0,0.0
17173,0.5,0.57,2,5,13,0.0,0.0,0.87,0.0,1.81,1.61,1.0,0.0
17174,0.5,0.57,2,5,14,0.61,0.77,0.0,0.48,1.97,0.77,0.0,0.19
17175,0.5,0.57,2,5,15,0.0,0.0,0.84,0.0,0.94,1.84,0.0,1.0
17176,0.5,0.57,2,5,16,0.0,0.42,0.0,0.1,0.03,3.97,0.0,0.0
17177,0.5,0.57,2,5,17,1.84,0.0,0.65,0.58,0.0,1.0,0.0,0.0
17178,0.5,0.57,2,5,18,0.77,0.94,1.74,0.0,0.0,0.48,0.0,0.0
17179,0.5,0.57,2,5,19,0.16,0.87,0.0,1.52,1.32,0.23,0.0,0.13
17180,0.5,0.57,2,5,20,0.06,0.45,0.0,1.29,0.68,4.84,0.0,0.0
17181,0.5,0.57,2,5,21,0.06,0.03,0.06,0.1,1.55,2.39,0.0,0.0
17182,0.5,0.57,2,5,22,0.39,0.1,0.68,0.03,1.77,3.84,0.0,0.0
17183,0.5,0.57,2,5,23,0.0,0.0,1.06,0.0,1.26,2.65,0.0,0.0
17184,0.5,0.57,2,5,24,1.1,0.06,0.42,1.35,0.9,2.06,0.0,0.0
17185,0.5,0.57,2,5,25,0.0,1.35,0.0,0.84,0.97,1.1,0.0,0.0
17186,0.5,0.57,2,5,26,1.0,0.0,1.58,0.97,0.0,0.39,0.0,0.0
17187,0.5,0.57,2,5,27,0.74,0.19,0.94,0.0,0.58,1.19,0.0,0.0
17188,0.5,0.57,2,5,28,1.29,0.0,0.0,0.0,0.0,1.55,0.77,0.0
17189,0.5,0.57,2,5,29,0.0,0.61,0.0,1.45,1.68,0.29,0.0,0.0
17190,0.5,0.57,2,5,30,0.0,0.0,0.48,0.0,0.42,1.77,0.0,0.48
17191,0.5,0.57,2,5,31,0.0,1.58,0.84,0.0,2.87,3.26,0.06,0.0
17192,0.5,0.57,2,5,32,1.23,1.0,0.0,0.45,1.9,2.19,0.0,0.03
17193,0.5,0.57,2,5,33,0.42,0.94,0.94,1.0,0.74,0.0,0.0,0.0
17194,0.5,0.57,2,5,34,0.19,1.03,0.0,0.19,1.0,2.03,0.0,0.0
17195,0.5,0.57,2,5,35,0.0,0.35,0.0,0.0,1.19,1.19,0.0,0.0
17196,0.5,0.57,2,5,36,0.87,0.1,0.77,0.48,0.9,1.13,0.0,0.0
17197,0.5,0.57,2,5,37,0.65,0.77,0.77,2.61,1.61,2.32,0.97,0.94
17198,0.5,0.57,2,5,38,0.58,1.1,0.0,0.0,0.13,3.0,0.0,0.0
17199,0.5,0.57,2,5,39,0.32,0.0,0.0,0.0,2.48,4.0,0.9,0.0
17200,0.5,0.57,2,5,40,1.52,1.06,0.26,1.13,1.0,1.9,0.0,0.94
17201,0.5,0.57,2,5,41,0.0,0.0,0.0,0.0,1.0,5.23,0.0,0.0
17202,0.5,0.57,2,5,42,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0
17203,0.5,0.57,2,5,43,0.29,0.39,0.65,0.42,0.16,0.26,0.0,0.0
17204,0.5,0.57,2,5,44,0.94,0.06,0.0,0.94,0.97,0.52,0.0,0.0
17205,0.625,0.57,2,1,1,0.0,0.0,0.0,0.0,1.71,2.52,0.0,0.0
17206,0.625,0.57,2,1,2,0.0,0.87,0.19,1.06,1.0,1.55,0.0,0.1
17207,0.625,0.57,2,1,3,0.0,0.0,0.9,0.0,0.65,2.1,0.68,0.0
17208,0.625,0.57,2,1,4,0.0,0.16,0.0,0.58,0.81,5.03,0.0,0.0
17209,0.625,0.57,2,1,5,0.0,0.03,0.0,0.9,0.74,1.39,0.0,0.29
17210,0.625,0.57,2,1,6,0.0,0.77,0.0,0.32,0.39,1.45,0.0,0.06
17211,0.625,0.57,2,1,7,0.0,0.48,0.0,0.0,1.55,4.32,0.0,0.0
17212,0.625,0.57,2,1,8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9
17213,0.625,0.57,2,1,9,0.23,0.0,0.97,0.94,1.06,1.77,0.81,0.0
17214,0.625,0.57,2,1,10,0.68,0.42,0.9,0.06,0.48,2.71,0.0,0.74
17215,0.625,0.57,2,1,11,0.71,0.0,0.68,0.97,0.13,1.29,0.0,0.0
17216,0.625,0.57,2,1,12,0.0,0.0,0.35,0.0,0.06,5.52,0.0,0.0
17217,0.625,0.57,2,1,13,1.65,1.77,0.0,1.77,0.0,1.87,0.0,0.0
17218,0.625,0.57,2,1,14,1.48,1.03,0.0,0.58,1.87,2.42,0.0,0.0
17219,0.625,0.57,2,1,15,0.0,0.0,0.16,0.0,0.1,3.42,0.0,0.0
17220,0.625,0.57,2,1,16,0.0,1.65,0.0,0.97,0.03,1.19,0.0,0.0
17221,0.625,0.57,2,1,17,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
17222,0.625,0.57,2,1,18,0.06,0.23,0.0,1.52,0.16,2.06,0.0,0.16
17223,0.625,0.57,2,1,19,0.0,0.0,0.94,0.84,1.68,2.61,0.0,0.71
17224,0.625,0.57,2,1,20,0.32,1.81,0.0,0.87,0.06,2.1,0.0,0.0
17225,0.625,0.57,2,1,21,0.0,0.0,0.84,0.0,0.03,3.87,0.0,0.0
17226,0.625,0.57,2,1,22,1.13,0.0,0.0,0.0,2.0,2.06,0.0,0.65
17227,0.625,0.57,2,1,23,1.74,0.03,0.23,0.32,0.13,0.94,0.0,0.0
17228,0.625,0.57,2,1,24,0.0,0.06,0.77,1.0,2.32,3.71,0.0,0.0
17229,0.625,0.57,2,1,25,0.0,0.0,0.48,0.0,0.84,2.42,0.0,0.0
17230,0.625,0.57,2,1,26,1.0,0.52,0.65,1.74,0.81,1.35,0.81,0.65
17231,0.625,0.57,2,1,27,0.0,0.32,0.0,0.0,0.55,3.87,0.0,0.0
17232,0.625,0.57,2,1,28,0.0,0.48,0.0,1.0,0.81,1.74,0.0,0.0
17233,0.625,0.57,2,1,29,0.0,0.0,0.0,0.0,1.74,2.68,0.0,0.0
17234,0.625,0.57,2,1,30,0.0,0.61,0.0,0.0,0.55,3.06,0.0,0.0
17235,0.625,0.57,2,1,31,0.19,0.42,0.0,0.0,0.0,0.9,0.0,0.0
17236,0.625,0.57,2,1,32,0.74,0.0,0.0,0.0,0.39,1.39,0.0,0.0
17237,0.625,0.57,2,1,33,0.16,0.0,0.06,0.52,0.61,1.81,0.0,0.13
